,technology,node,year,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
88,Aluminium_production,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
89,Aluminium_production,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
90,Aluminium_production,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
91,Aluminium_production,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
92,Aluminium_production,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
93,Aluminium_production,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
94,Aluminium_production,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
95,Aluminium_production,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
96,Aluminium_production,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
97,Aluminium_production,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
98,Aluminium_production,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Aluminium_production,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
100,Aluminium_production,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
101,Aluminium_production,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
102,Aluminium_production,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
103,Aluminium_production,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
104,Aluminium_production,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
105,Aluminium_production,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
106,Aluminium_production,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
107,Aluminium_production,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
108,Aluminium_production,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
109,Aluminium_production,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
110,Aluminium_production,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
111,Aluminium_production,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
112,Aluminium_production,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
113,Aluminium_production,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
114,Aluminium_production,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
115,Aluminium_production,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
116,Aluminium_production,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
117,Aluminium_production,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
118,Aluminium_production,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
119,Aluminium_production,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
120,Aluminium_production,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
121,Aluminium_production,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
122,Aluminium_production,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
123,Aluminium_production,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
124,Aluminium_production,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
125,Aluminium_production,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
126,Aluminium_production,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
127,Aluminium_production,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
128,Aluminium_production,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
129,Aluminium_production,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
130,Aluminium_production,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
131,Aluminium_production,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
132,Aluminium_production,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
133,Aluminium_production,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
134,Aluminium_production,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
135,Aluminium_production,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
136,Aluminium_production,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
137,Aluminium_production,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
138,Aluminium_production,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
139,Aluminium_production,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
140,Aluminium_production,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
141,Aluminium_production,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
142,Aluminium_production,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
143,Aluminium_production,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
144,Aluminium_production,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
145,Aluminium_production,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
146,Aluminium_production,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
147,Aluminium_production,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
148,Aluminium_production,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
149,Aluminium_production,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
150,Aluminium_production,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
151,Aluminium_production,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
152,Aluminium_production,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
153,Aluminium_production,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
154,Aluminium_production,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
155,Aluminium_production,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
156,Aluminium_production,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
157,Aluminium_production,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
158,Aluminium_production,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
159,Aluminium_production,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
160,Aluminium_production,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
161,Aluminium_production,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
162,Aluminium_production,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
163,Aluminium_production,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
164,Aluminium_production,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
165,Aluminium_production,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
166,Aluminium_production,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
167,Aluminium_production,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
168,Bauxite_mining,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
169,Bauxite_mining,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
170,Bauxite_mining,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
171,Bauxite_mining,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
172,Bauxite_mining,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
173,Bauxite_mining,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
174,Bauxite_mining,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
175,Bauxite_mining,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
176,Bauxite_mining,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
177,Bauxite_mining,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
178,Bauxite_mining,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
179,Bauxite_mining,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
180,Bauxite_mining,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
181,Bauxite_mining,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
182,Bauxite_mining,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
183,Bauxite_mining,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
184,Bauxite_mining,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
185,Bauxite_mining,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
186,Bauxite_mining,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
187,Bauxite_mining,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
188,Bauxite_mining,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
189,Bauxite_mining,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
190,Bauxite_mining,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
191,Bauxite_mining,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
192,Bauxite_mining,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
193,Bauxite_mining,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
194,Bauxite_mining,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
195,Bauxite_mining,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
196,Bauxite_mining,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
197,Bauxite_mining,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
198,Bauxite_mining,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
199,Bauxite_mining,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
200,Bauxite_mining,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
201,Bauxite_mining,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
202,Bauxite_mining,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
203,Bauxite_mining,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
204,Bauxite_mining,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
205,Bauxite_mining,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
206,Bauxite_mining,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
207,Bauxite_mining,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
208,Bauxite_mining,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
209,Bauxite_mining,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
210,Bauxite_mining,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
211,Bauxite_mining,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
212,Bauxite_mining,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
213,Bauxite_mining,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
214,Bauxite_mining,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
215,Bauxite_mining,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
216,Bauxite_mining,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
217,Bauxite_mining,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
218,Bauxite_mining,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
219,Bauxite_mining,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
220,Bauxite_mining,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
221,Bauxite_mining,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
222,Bauxite_mining,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
223,Bauxite_mining,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
224,Bauxite_mining,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
225,Bauxite_mining,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
226,Bauxite_mining,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
227,Bauxite_mining,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
228,Bauxite_mining,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
229,Bauxite_mining,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
230,Bauxite_mining,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
231,Bauxite_mining,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
232,Bauxite_mining,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
233,Bauxite_mining,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
234,Bauxite_mining,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
235,Bauxite_mining,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
236,Bauxite_mining,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
237,Bauxite_mining,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
238,Bauxite_mining,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
239,Bauxite_mining,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
240,Bauxite_mining,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
241,Bauxite_mining,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
242,Bauxite_mining,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
243,Bauxite_mining,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
244,Bauxite_mining,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
245,Bauxite_mining,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
246,Bauxite_mining,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
247,Bauxite_mining,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
248,Bauxite_mining,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
249,Bauxite_mining,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
250,Bauxite_mining,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
251,Bauxite_mining,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
252,Bauxite_mining,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
253,Bauxite_mining,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
254,Bauxite_mining,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
255,Bauxite_mining,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
256,Bauxite_mining,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
257,Bauxite_mining,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
258,Bauxite_mining,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
259,Bauxite_mining,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
260,Bauxite_mining,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
261,Bauxite_mining,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
262,Bauxite_mining,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
263,Bauxite_mining,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
264,Bauxite_mining,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
265,Bauxite_mining,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
266,Bauxite_mining,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
267,Bauxite_mining,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
268,Bauxite_mining,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
269,Bauxite_mining,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
270,Bauxite_mining,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
271,Bauxite_mining,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
272,Bauxite_mining,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
273,Bauxite_mining,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
274,Bauxite_mining,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
275,Bauxite_mining,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
276,Bauxite_mining,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
277,Bauxite_mining,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
278,Bauxite_mining,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
279,Bauxite_mining,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
280,Bauxite_mining,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
281,Bauxite_mining,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
282,Bauxite_mining,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
283,Bauxite_mining,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
284,Bauxite_mining,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
285,Bauxite_mining,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
286,Bauxite_mining,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
287,Bauxite_mining,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
288,Bauxite_mining,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
289,Bauxite_mining,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
290,Bauxite_mining,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
291,Bauxite_mining,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
292,Bauxite_mining,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
293,Bauxite_mining,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
294,Bauxite_mining,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
295,Bauxite_mining,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
296,Bauxite_mining,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
297,Bauxite_mining,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
298,Bauxite_mining,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
299,Bauxite_mining,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
300,Bauxite_mining,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
301,Bauxite_mining,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
302,Bauxite_mining,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
303,Bauxite_mining,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
304,Bauxite_mining,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
305,Bauxite_mining,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
306,Bauxite_mining,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
307,Bauxite_mining,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
308,Bauxite_mining,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
309,Bauxite_mining,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
310,Bauxite_mining,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
311,Bauxite_mining,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
312,Bauxite_mining,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
313,Bauxite_mining,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
314,Bauxite_mining,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
315,Bauxite_mining,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
316,Bauxite_mining,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
317,Bauxite_mining,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
318,Bauxite_mining,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
319,Bauxite_mining,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
320,Bauxite_mining,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
321,Bauxite_mining,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
322,Bauxite_mining,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
323,Bauxite_mining,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
324,Bauxite_mining,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
325,Bauxite_mining,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
326,Bauxite_mining,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
327,Bauxite_mining,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
328,Bauxite_mining,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
329,Bauxite_mining,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
330,Bauxite_mining,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
331,Bauxite_mining,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
332,Bauxite_mining,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
333,Bauxite_mining,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
334,Bauxite_mining,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
335,Bauxite_mining,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
336,Compressor_manufacturing,AUS,0,111000.0,111000.0,111000.0,111000.0,111000.0,111000.0
337,Compressor_manufacturing,AUS,1,111000.0,111000.0,111000.0,111000.0,111000.0,111000.0
338,Compressor_manufacturing,AUS,2,111000.0,111000.0,111000.0,111000.0,111000.0,111000.0
339,Compressor_manufacturing,AUS,3,111000.0,111000.0,111000.0,111000.0,111000.0,111000.0
340,Compressor_manufacturing,AUS,4,111000.0,111000.0,111000.0,111000.0,111000.0,111000.0
