technology,carrier,location,time_operation,total_production,scenario_x,opex,scenario_y,capacity_type,capex,scenario,total_production_cost,opex_cost,production_cost_per_unit,opex_per_unit,commodity
Aluminium_production,Aluminium,ROE,7,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROE,8,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROE,9,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROE,10,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROE,11,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROE,12,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROE,13,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,0,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,1,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,2,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,3,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,4,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,5,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,6,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,7,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,8,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,9,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,10,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,11,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,12,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,ROW,13,0.0,S2,0.0,S2,power,0.0,S2,0.0,0.0,,,Aluminium
Aluminium_production,Aluminium,USA,0,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,1,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,2,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,3,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,4,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,5,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,6,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,7,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,8,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,9,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,10,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,11,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,12,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Aluminium_production,Aluminium,USA,13,34.4,S2,56170.5216,S2,power,0.0,S2,56170.5216,56170.5216,1632.864,1632.864,Aluminium
Bauxite_mining,Bauxite,AUS,0,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,1,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,2,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,3,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,4,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,5,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,6,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,7,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,8,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,9,240.0,S2,7358.4,S2,power,0.0,S2,7358.4,7358.4,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,10,243.76,S2,7473.6816,S2,power,0.0,S2,7473.6816,7473.6816,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,11,243.76,S2,7473.6816,S2,power,0.0,S2,7473.6816,7473.6816,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,12,243.76,S2,7473.6816,S2,power,0.0,S2,7473.6816,7473.6816,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUS,13,243.76,S2,7473.6816,S2,power,0.0,S2,7473.6816,7473.6816,30.66,30.66,Bauxite
Bauxite_mining,Bauxite,AUT,0,0.04,S2,1.2264000000000002,S2,power,0.0,S2,1.2264000000000002,1.2264000000000002,30.660000000000004,30.660000000000004,Bauxite
Bauxite_mining,Bauxite,AUT,1,0.04,S2,1.2264000000000002,S2,power,0.0,S2,1.2264000000000002,1.2264000000000002,30.660000000000004,30.660000000000004,Bauxite
Bauxite_mining,Bauxite,AUT,2,0.04,S2,1.2264000000000002,S2,power,0.0,S2,1.2264000000000002,1.2264000000000002,30.660000000000004,30.660000000000004,Bauxite
Bauxite_mining,Bauxite,AUT,3,0.04,S2,1.2264000000000002,S2,power,0.0,S2,1.2264000000000002,1.2264000000000002,30.660000000000004,30.660000000000004,Bauxite
Bauxite_mining,Bauxite,AUT,4,0.04,S2,1.2264000000000002,S2,power,0.0,S2,1.2264000000000002,1.2264000000000002,30.660000000000004,30.660000000000004,Bauxite
Bauxite_mining,Bauxite,AUT,5,0.04,S2,1.2264000000000002,S2,power,0.0,S2,1.2264000000000002,1.2264000000000002,30.660000000000004,30.660000000000004,Bauxite
Bauxite_mining,Bauxite,AUT,6,0.04,S2,1.2264000000000002,S2,power,0.0,S2,1.2264000000000002,1.2264000000000002,30.660000000000004,30.660000000000004,Bauxite
Bauxite_mining,Bauxite,AUT,7,0.04,S2,1.2264000000000002,S2,power,0.0,S2,1.2264000000000002,1.2264000000000002,30.660000000000004,30.660000000000004,Bauxite
